ENSG00000000938
ENSG00000121769
ENSG00000121797
ENSG00000121858
ENSG00000121895
ENSG00000121933
ENSG00000121966
ENSG00000122176
ENSG00000122188
ENSG00000122224
ENSG00000122254
ENSG00000122417
ENSG00000122641
ENSG00000122679
ENSG00000122786
ENSG00000122861
ENSG00000122862
ENSG00000122877
ENSG00000123095
ENSG00000123096
ENSG00000123131
ENSG00000123243
ENSG00000123329
ENSG00000123342
ENSG00000123358
ENSG00000123384
ENSG00000123405
ENSG00000123610
ENSG00000123636
ENSG00000123689
ENSG00000123975
ENSG00000123989
ENSG00000124102
ENSG00000124107
ENSG00000124203
ENSG00000124212
ENSG00000124225
ENSG00000124243
ENSG00000124256
ENSG00000124374
ENSG00000124406
ENSG00000124491
ENSG00000124575
ENSG00000124731
ENSG00000124762
ENSG00000124766
ENSG00000124772
ENSG00000124785
ENSG00000124882
ENSG00000125144
ENSG00000125148
ENSG00000125245
ENSG00000125347
ENSG00000125378
ENSG00000125384
ENSG00000125498
ENSG00000125505
ENSG00000125538
ENSG00000125657
ENSG00000125726
ENSG00000125730
ENSG00000125731
ENSG00000125735
ENSG00000125740
ENSG00000125810
ENSG00000125844
ENSG00000125868
ENSG00000125869
ENSG00000125910
ENSG00000125968
ENSG00000126262
ENSG00000126264
ENSG00000126353
ENSG00000126709
ENSG00000126759
ENSG00000126803
ENSG00000126883
ENSG00000127074
ENSG00000127083
ENSG00000127084
ENSG00000127152
ENSG00000127311
ENSG00000127329
ENSG00000127507
ENSG00000127528
ENSG00000127824
ENSG00000127920
ENSG00000127951
ENSG00000127954
ENSG00000128040
ENSG00000128218
ENSG00000128228
ENSG00000128245
ENSG00000128322
ENSG00000128342
ENSG00000128383
ENSG00000128422
ENSG00000128512
ENSG00000128567
ENSG00000128590
ENSG00000128606
ENSG00000128656
ENSG00000128815
ENSG00000129116
ENSG00000129226
ENSG00000129355
ENSG00000129422
ENSG00000129538
ENSG00000129757
ENSG00000130066
ENSG00000130176
ENSG00000130203
ENSG00000130208
ENSG00000130222
ENSG00000130300
ENSG00000130513
ENSG00000130518
ENSG00000130598
ENSG00000130768
ENSG00000130775
ENSG00000130830
ENSG00000130844
ENSG00000130921
ENSG00000131016
ENSG00000131018
ENSG00000131042
ENSG00000131055
ENSG00000131188
ENSG00000131203
ENSG00000131242
ENSG00000131355
ENSG00000131477
ENSG00000131669
ENSG00000131711
ENSG00000131724
ENSG00000131747
ENSG00000131981
ENSG00000132002
ENSG00000132003
ENSG00000132185
ENSG00000132205
ENSG00000132329
ENSG00000132334
ENSG00000132386
ENSG00000132465
ENSG00000132510
ENSG00000132514
ENSG00000132530
ENSG00000132688
ENSG00000132704
ENSG00000132819
ENSG00000132849
ENSG00000132965
ENSG00000133026
ENSG00000133048
ENSG00000133063
ENSG00000133110
ENSG00000133134
ENSG00000133142
ENSG00000133169
ENSG00000133302
ENSG00000133392
ENSG00000133574
ENSG00000133657
ENSG00000133800
ENSG00000134028
ENSG00000134138
ENSG00000134215
ENSG00000134242
ENSG00000134285
ENSG00000134321
ENSG00000134324
ENSG00000134363
ENSG00000134460
ENSG00000134531
ENSG00000134539
ENSG00000134545
ENSG00000134744
ENSG00000134755
ENSG00000134830
ENSG00000134871
ENSG00000134954
ENSG00000135047
ENSG00000135048
ENSG00000135069
ENSG00000135074
ENSG00000135077
ENSG00000135094
ENSG00000135114
ENSG00000135127
ENSG00000135218
ENSG00000135346
ENSG00000135362
ENSG00000135363
ENSG00000135404
ENSG00000135426
ENSG00000135480
ENSG00000135541
ENSG00000135549
ENSG00000135625
ENSG00000135636
ENSG00000135678
ENSG00000135744
ENSG00000135821
ENSG00000135838
ENSG00000135916
ENSG00000135919
ENSG00000135925
ENSG00000135929
ENSG00000135976
ENSG00000136026
ENSG00000136040
ENSG00000136111
ENSG00000136153
ENSG00000136158
ENSG00000136160
ENSG00000136167
ENSG00000136235
ENSG00000136244
ENSG00000136250
ENSG00000136295
ENSG00000136490
ENSG00000136546
ENSG00000136573
ENSG00000136634
ENSG00000136689
ENSG00000136826
ENSG00000136867
ENSG00000136869
ENSG00000136960
ENSG00000136997
ENSG00000136999
ENSG00000137033
ENSG00000137077
ENSG00000137078
ENSG00000137193
ENSG00000137198
ENSG00000137265
ENSG00000137267
ENSG00000137331
ENSG00000137393
ENSG00000137441
ENSG00000137462
ENSG00000137491
ENSG00000137501
ENSG00000137502
ENSG00000137507
ENSG00000137573
ENSG00000137642
ENSG00000137673
ENSG00000137731
ENSG00000137801
ENSG00000137804
ENSG00000137831
ENSG00000137857
ENSG00000137880
ENSG00000137959
ENSG00000137962
ENSG00000138061
ENSG00000138135
ENSG00000138166
ENSG00000138182
ENSG00000138378
ENSG00000138435
ENSG00000138449
ENSG00000138468
ENSG00000138639
ENSG00000138650
ENSG00000138670
ENSG00000138678
ENSG00000138722
ENSG00000138735
ENSG00000138755
ENSG00000138756
ENSG00000138767
ENSG00000138772
ENSG00000138795
ENSG00000139116
ENSG00000139132
ENSG00000139187
ENSG00000139193
ENSG00000139289
ENSG00000139318
ENSG00000139329
ENSG00000139572
ENSG00000139626
ENSG00000139679
ENSG00000139714
ENSG00000139722
ENSG00000139725
ENSG00000139832
ENSG00000140030
ENSG00000140044
ENSG00000140092
ENSG00000140105
ENSG00000140285
ENSG00000140287
ENSG00000140379
ENSG00000140416
ENSG00000140545
ENSG00000140563
ENSG00000140678
ENSG00000140682
ENSG00000140749
ENSG00000140853
ENSG00000140932
ENSG00000140968
ENSG00000141232
ENSG00000141293
ENSG00000141338
ENSG00000141433
ENSG00000141469
ENSG00000141480
ENSG00000141574
ENSG00000141576
ENSG00000141682
ENSG00000141753
ENSG00000142046
ENSG00000142065
ENSG00000142089
ENSG00000142102
ENSG00000142156
ENSG00000142173
ENSG00000142347
ENSG00000142512
ENSG00000142583
ENSG00000142657
ENSG00000142765
ENSG00000142798
ENSG00000142871
ENSG00000142910
ENSG00000143110
ENSG00000143153
ENSG00000143162
ENSG00000143184
ENSG00000143185
ENSG00000143196
ENSG00000143226
ENSG00000143248
ENSG00000143297
ENSG00000143320
ENSG00000143322
ENSG00000143333
ENSG00000143387
ENSG00000143443
ENSG00000143545
ENSG00000143546
ENSG00000143603
ENSG00000143669
ENSG00000143851
ENSG00000143878
ENSG00000144063
ENSG00000144218
ENSG00000144468
ENSG00000144476
ENSG00000144645
ENSG00000144802
ENSG00000144810
ENSG00000145088
ENSG00000145220
ENSG00000145287
ENSG00000145335
ENSG00000145365
ENSG00000145390
ENSG00000145416
ENSG00000145423
ENSG00000145632
ENSG00000145649
ENSG00000145675
ENSG00000145824
ENSG00000145990
ENSG00000146070
ENSG00000146094
ENSG00000146192
ENSG00000146285
ENSG00000146376
ENSG00000146414
ENSG00000146592
ENSG00000146674
ENSG00000147138
ENSG00000147168
ENSG00000147257
ENSG00000147416
ENSG00000147454
ENSG00000147459
ENSG00000147535
ENSG00000147570
ENSG00000147862
ENSG00000147872
ENSG00000147889
ENSG00000147894
ENSG00000148053
ENSG00000148180
ENSG00000148671
ENSG00000148677
ENSG00000148773
ENSG00000148908
ENSG00000148926
ENSG00000149131
ENSG00000149212
ENSG00000149294
ENSG00000149311
ENSG00000149527
ENSG00000149534
ENSG00000149564
ENSG00000149573
ENSG00000149591
ENSG00000150045
ENSG00000150337
ENSG00000150347
ENSG00000150540
ENSG00000150637
ENSG00000150681
ENSG00000150687
ENSG00000150782
ENSG00000150938
ENSG00000151150
ENSG00000151247
ENSG00000151468
ENSG00000151474
ENSG00000151612
ENSG00000151651
ENSG00000151694
ENSG00000151726
ENSG00000151729
ENSG00000151883
ENSG00000151914
ENSG00000152256
ENSG00000152270
ENSG00000152465
ENSG00000152495
ENSG00000152583
ENSG00000152661
ENSG00000152689
ENSG00000152969
ENSG00000153064
ENSG00000153066
ENSG00000153071
ENSG00000153094
ENSG00000153162
ENSG00000153179
ENSG00000153208
ENSG00000153234
ENSG00000153283
ENSG00000153363
ENSG00000153395
ENSG00000153563
ENSG00000153789
ENSG00000153944
ENSG00000154096
ENSG00000154099
ENSG00000154114
ENSG00000154146
ENSG00000154188
ENSG00000154262
ENSG00000154269
ENSG00000154277
ENSG00000154380
ENSG00000154451
ENSG00000154553
ENSG00000154556
ENSG00000154589
ENSG00000154734
ENSG00000154760
ENSG00000154814
ENSG00000155085
ENSG00000155090
ENSG00000155307
ENSG00000155465
ENSG00000155657
ENSG00000155659
ENSG00000155719
ENSG00000155926
ENSG00000156113
ENSG00000156127
ENSG00000156234
ENSG00000156298
ENSG00000156475
ENSG00000156675
ENSG00000156738
ENSG00000156804
ENSG00000157107
ENSG00000157303
ENSG00000157404
ENSG00000157551
ENSG00000157557
ENSG00000157601
ENSG00000157978
ENSG00000158050
ENSG00000158270
ENSG00000158321
ENSG00000158481
ENSG00000158488
ENSG00000158517
ENSG00000158715
ENSG00000158747
ENSG00000158805
ENSG00000158825
ENSG00000158859
ENSG00000158869
ENSG00000159023
ENSG00000159128
ENSG00000159167
ENSG00000159176
ENSG00000159189
ENSG00000159200
ENSG00000159216
ENSG00000159251
ENSG00000159335
ENSG00000159339
ENSG00000159388
ENSG00000159399
ENSG00000159403
ENSG00000159445
ENSG00000159450
ENSG00000159496
ENSG00000159618
ENSG00000159674
ENSG00000159713
ENSG00000159733
ENSG00000159958
ENSG00000160180
ENSG00000160185
ENSG00000160213
ENSG00000160255
ENSG00000160305
ENSG00000160307
ENSG00000160588
ENSG00000160593
ENSG00000160654
ENSG00000160683
ENSG00000160712
ENSG00000160789
ENSG00000160791
ENSG00000160856
ENSG00000161010
ENSG00000161031
ENSG00000161281
ENSG00000161405
ENSG00000161642
ENSG00000161835
ENSG00000161921
ENSG00000161929
ENSG00000161955
ENSG00000162241
ENSG00000162367
ENSG00000162407
ENSG00000162444
ENSG00000162458
ENSG00000162496
ENSG00000162511
ENSG00000162512
ENSG00000162551
ENSG00000162576
ENSG00000162599
ENSG00000162614
ENSG00000162618
ENSG00000162676
ENSG00000162692
ENSG00000162706
ENSG00000162711
ENSG00000162723
ENSG00000162733
ENSG00000162739
ENSG00000162747
ENSG00000162772
ENSG00000162777
ENSG00000162783
ENSG00000162894
ENSG00000162924
ENSG00000162998
ENSG00000163017
ENSG00000163106
ENSG00000163131
ENSG00000163162
ENSG00000163219
ENSG00000163220
ENSG00000163221
ENSG00000163328
ENSG00000163346
ENSG00000163347
ENSG00000163359
ENSG00000163380
ENSG00000163421
ENSG00000163430
ENSG00000163431
ENSG00000163453
ENSG00000163492
ENSG00000163508
ENSG00000163519
ENSG00000163520
ENSG00000163534
ENSG00000163536
ENSG00000163563
ENSG00000163564
ENSG00000163568
ENSG00000163599
ENSG00000163600
ENSG00000163638
ENSG00000163644
ENSG00000163661
ENSG00000163687
ENSG00000163694
ENSG00000163710
ENSG00000163734
ENSG00000163735
ENSG00000163739
ENSG00000163751
ENSG00000163762
ENSG00000163823
ENSG00000163874
ENSG00000163993
ENSG00000164035
ENSG00000164047
ENSG00000164056
ENSG00000164106
ENSG00000164116
ENSG00000164120
ENSG00000164169
ENSG00000164176
ENSG00000164266
ENSG00000164283
ENSG00000164292
ENSG00000164300
ENSG00000164398
ENSG00000164400
ENSG00000164442
ENSG00000164466
ENSG00000164483
ENSG00000164530
ENSG00000164543
ENSG00000164611
ENSG00000164674
ENSG00000164683
ENSG00000164687
ENSG00000164691
ENSG00000164692
ENSG00000164708
ENSG00000164713
ENSG00000164733
ENSG00000164736
ENSG00000164761
ENSG00000164776
ENSG00000164920
ENSG00000164932
ENSG00000164938
ENSG00000164949
ENSG00000165025
ENSG00000165029
ENSG00000165030
ENSG00000165072
ENSG00000165092
ENSG00000165140
ENSG00000165168
ENSG00000165175
ENSG00000165209
ENSG00000165272
ENSG00000165312
ENSG00000165434
ENSG00000165457
ENSG00000165474
ENSG00000165507
ENSG00000165646
ENSG00000165801
ENSG00000165929
ENSG00000165949
ENSG00000165997
ENSG00000166033
ENSG00000166046
ENSG00000166147
ENSG00000166165
ENSG00000166278
ENSG00000166289
ENSG00000166405
ENSG00000166428
ENSG00000166432
ENSG00000166435
ENSG00000166482
ENSG00000166501
ENSG00000166523
ENSG00000166562
ENSG00000166592
ENSG00000166669
ENSG00000166681
ENSG00000166741
ENSG00000166750
ENSG00000166803
ENSG00000166825
ENSG00000166900
ENSG00000166920
ENSG00000166927
ENSG00000167077
ENSG00000167094
ENSG00000167106
ENSG00000167244
ENSG00000167286
ENSG00000167434
ENSG00000167476
ENSG00000167483
ENSG00000167604
ENSG00000167613
ENSG00000167618
ENSG00000167641
ENSG00000167642
ENSG00000167664
ENSG00000167703
ENSG00000167768
ENSG00000167772
ENSG00000167775
ENSG00000167779
ENSG00000167851
ENSG00000167874
ENSG00000167895
ENSG00000167900
ENSG00000167941
ENSG00000167984
ENSG00000167995
ENSG00000168036
ENSG00000168071
ENSG00000168081
ENSG00000168209
ENSG00000168229
ENSG00000168234
ENSG00000168309
ENSG00000168329
ENSG00000168386
ENSG00000168421
ENSG00000168447
ENSG00000168461
ENSG00000168477
ENSG00000168497
ENSG00000168542
ENSG00000168685
ENSG00000168734
ENSG00000168769
ENSG00000168918
ENSG00000168952
ENSG00000168961
ENSG00000169116
ENSG00000169136
ENSG00000169194
ENSG00000169224
ENSG00000169245
ENSG00000169248
ENSG00000169252
ENSG00000169288
ENSG00000169385
ENSG00000169403
ENSG00000169413
ENSG00000169429
ENSG00000169432
ENSG00000169435
ENSG00000169439
ENSG00000169442
ENSG00000169504
ENSG00000169507
ENSG00000169508
ENSG00000169554
ENSG00000169583
ENSG00000169604
ENSG00000169715
ENSG00000169744
ENSG00000169756
ENSG00000169896
ENSG00000169908
ENSG00000169962
ENSG00000170006
ENSG00000170160
ENSG00000170323
ENSG00000170345
ENSG00000170421
ENSG00000170442
ENSG00000170458
ENSG00000170476
ENSG00000170525
ENSG00000170542
ENSG00000170571
ENSG00000170873
ENSG00000170891
ENSG00000170955
ENSG00000170962
ENSG00000171049
ENSG00000171051
ENSG00000171105
ENSG00000171227
ENSG00000171236
ENSG00000171316
ENSG00000171345
ENSG00000171476
ENSG00000171522
ENSG00000171608
ENSG00000171611
ENSG00000171617
ENSG00000171657
ENSG00000171659
ENSG00000171766
ENSG00000171791
ENSG00000171843
ENSG00000171848
ENSG00000171860
ENSG00000171992
ENSG00000172005
ENSG00000172020
ENSG00000172116
ENSG00000172137
ENSG00000172183
ENSG00000172201
ENSG00000172215
ENSG00000172216
ENSG00000172236
ENSG00000172243
ENSG00000172322
ENSG00000172348
ENSG00000172349
ENSG00000172399
ENSG00000172403
ENSG00000172543
ENSG00000172575
ENSG00000172594
ENSG00000172602
ENSG00000172638
ENSG00000172673
ENSG00000172724
ENSG00000172794
ENSG00000172889
ENSG00000173110
ENSG00000173198
ENSG00000173200
ENSG00000173221
ENSG00000173267
ENSG00000173269
ENSG00000173334
ENSG00000173369
ENSG00000173372
ENSG00000173391
ENSG00000173432
ENSG00000173457
ENSG00000173486
ENSG00000173535
ENSG00000173559
ENSG00000173762
ENSG00000173848
ENSG00000173868
ENSG00000173875
ENSG00000173890
ENSG00000174059
ENSG00000174099
ENSG00000174171
ENSG00000174175
ENSG00000174255
ENSG00000174348
ENSG00000174501
ENSG00000174640
ENSG00000174718
ENSG00000174944
ENSG00000174946
ENSG00000175040
ENSG00000175063
ENSG00000175084
ENSG00000175130
ENSG00000175183
ENSG00000175197
ENSG00000175265
ENSG00000175315
ENSG00000175445
ENSG00000175455
ENSG00000175463
ENSG00000175471
ENSG00000175489
ENSG00000175538
ENSG00000175567
ENSG00000175592
ENSG00000175600
ENSG00000175782
ENSG00000175857
ENSG00000175899
ENSG00000175906
ENSG00000176046
ENSG00000176049
ENSG00000176083
ENSG00000176435
ENSG00000176533
ENSG00000176597
ENSG00000176788
ENSG00000176890
ENSG00000176907
ENSG00000176971
ENSG00000177272
ENSG00000177455
ENSG00000177469
ENSG00000177556
ENSG00000177575
ENSG00000177606
ENSG00000177675
ENSG00000177697
ENSG00000177721
ENSG00000178199
ENSG00000178343
ENSG00000178562
ENSG00000178573
ENSG00000178607
ENSG00000178695
ENSG00000178719
ENSG00000178726
ENSG00000178773
ENSG00000178776
ENSG00000178878
ENSG00000179088
ENSG00000179144
ENSG00000179163
ENSG00000179344
ENSG00000179348
ENSG00000179388
ENSG00000179403
ENSG00000179583
ENSG00000179639
ENSG00000179715
ENSG00000179772
ENSG00000179776
ENSG00000179820
ENSG00000179841
ENSG00000179914
ENSG00000180096
ENSG00000180448
ENSG00000180509
ENSG00000180644
ENSG00000180739
ENSG00000180871
ENSG00000181016
ENSG00000181035
ENSG00000181036
ENSG00000181104
ENSG00000181374
ENSG00000181631
ENSG00000181649
ENSG00000181722
ENSG00000181847
ENSG00000181896
ENSG00000182010
ENSG00000182022
ENSG00000182162
ENSG00000182173
ENSG00000182183
ENSG00000182224
ENSG00000182253
ENSG00000182287
ENSG00000182326
ENSG00000182463
ENSG00000182472
ENSG00000182492
ENSG00000182568
ENSG00000182578
ENSG00000182667
ENSG00000182782
ENSG00000182809
ENSG00000182853
ENSG00000182866
ENSG00000182871
ENSG00000182885
ENSG00000182985
ENSG00000183010
ENSG00000183019
ENSG00000183023
ENSG00000183087
ENSG00000183395
ENSG00000183486
ENSG00000183508
ENSG00000183542
ENSG00000183688
ENSG00000183718
ENSG00000183722
ENSG00000183878
ENSG00000183918
ENSG00000183921
ENSG00000184060
ENSG00000184068
ENSG00000184113
ENSG00000184164
ENSG00000184205
ENSG00000184226
ENSG00000184293
ENSG00000184371
ENSG00000184451
ENSG00000184489
ENSG00000184515
ENSG00000184557
ENSG00000184588
ENSG00000184613
ENSG00000184730
ENSG00000184897
ENSG00000185022
ENSG00000185101
ENSG00000185112
ENSG00000185198
ENSG00000185215
ENSG00000185291
ENSG00000185338
ENSG00000185339
ENSG00000185507
ENSG00000185551
ENSG00000185633
ENSG00000185668
ENSG00000185697
ENSG00000185745
ENSG00000185811
ENSG00000185862
ENSG00000185885
ENSG00000185905
ENSG00000185946
ENSG00000185950
ENSG00000186265
ENSG00000186340
ENSG00000186352
ENSG00000186407
ENSG00000186469
